Sentiment,Tweet
1,Night Twitter. Babycakes party tomorrow probably. 
1,hooray! got payed at midnight and then turned around and payed taxes about 30 min later. now off to bed 
1,@birdgeek can you make a Stef octopus? 
1,ohhhhhhhhhhh what a beuatiful day...............wohooooooo hot hot hot 
1,"@donnyosmond Greetings from Cardiff, UK. "
1,@mileycyrus http://twitpic.com/2y606 - Omg she is such a cutie! 
1,"Only just woke up,  8 hours sleep is so great. I want a costa hot chocolate with marshmellows! xxzx"
1,@geekgirls No problem! 
1,thanks everyone for your words its really lovely and overwhelming  Thanks
1,"@susanstn I will, I will until I sleep "
1,@estar79 It wasn't me....I am looking for that sunshine too!! 
1,"@yipikiyayey21 ok kewl, juz let the Children's Church know kc they're in need, or in the words of daniel, 'desperate' of a musician "
1,@wedgienet Yay! Where's the bazaar? I'm excited for you! Hope you sell loads of your stuff! 
1,Nearly a full house at #theBarn today. Nice atmosphere 
1,Cupcake heaven! http://ilovecupcakes.co.za/  check out the shop!  nice #design  (weird contact info popup tho)
1,@maskedkali looks like it's turning into a bad habit as well 
1,php eh - with Ubanktu - a thing of the future or just a tool for the anti establishment?  - seriously - any thoughts?
1,@RosalieLHale your welcome!! 
1,@shannanstedman no i cant see it until later that day. i got a funeral.this sucks.So i no u want to c it twice  nah jokes.
1,work in progress 
1,@RLFloyd yeah I am usiing nambu after @fulltimecasual mentioned it on @mactalk it's good but tweetie is... Tweetie! 
1,@jillporto congrats!!  what will u be doing?
1,hid some easter eggs... ready... set... hunt! 
1,"@nichelady Well, HTC is the only one that makes them  Then again, they make pretty much every smart phone in the world. I &lt;3 Windows..."
1,@clark_j   Hi yourself.  Only a few words sorry 
1,Lipton tea -so delicious and calming (even with teine)...gotta love it! and I DO love it 
1,@BrynDrescher LOL History belongs to the last person to write it... 100 years from now could well be rocking robin 
1,cooked pasta for my sister. It's her birthday tom 
1,today's gonna be gooooood 
1,"@bigbelbess aha, just beat you to that, minus the ska though, may just indulge "
1,my iPod touch have this tendency to pick Jacky Cheung's songs every time I say Shuffle... 
1,@LichfieldBlog You're forgiven. There's a footy team in Brereton apparently. Tweet @JarrattDavis for the deets 
1,@unitej wow congratulations!!! That's awesome! Well done. 
1,"after smoking for 16 years , i have now not had a smoke for 4 weeks and 1 day  woooohooooo happy days"
1,@libbyoliver Hes my Ravin Rabbid! 
1,And I'm quite chuffed: Finally shelled out the cash for my ticket to WWDC.  Now there's just that matter for passport photos &amp; my flight 
1,"u would never think that three 15 year olds who have soooo much fun with a giant mr potato head!!   (&quot;,) &lt;3"
1,"back to the grind of a 9-5, only for three days though! "
1,@selmarieg you're seriously so gorgeous &amp; flawless 
1,"@uhhfansite YAY! Thank you! I've been searching for it and finding nothing. I'll watch it when I'm back home, lately.. can't wait "
1,@forfolkssake eeee thank you! 
1,@maxmute enjoy your day! 
1,I would twitpic it but my attackers are in the near vicinity. My view from the inside it's a bit dark  http://twitpic.com/2y72v
1,@shumarani good morning Evil Twin! 
1,@MyAppleStuff I'm just going to make peanut butter on toast!! Not as healthy as yours 
1,@gfaraujo It's a god session 
1,"just started watching X-Men Origins: Wolverine, looking good so far "
1,@LLCOOLDAVE watching nowwwww 
1,@MrMadsen 
1,@Admetcetera And of course I do not hate you!!!!!!! ;D It's the thought that counts and all  &lt;3
1,home Housework tackled now bed And zzzz 
1,is missing my man but is keeping busy with the family staying 
1,Only two office based days till Bank Holiday! Bring on the four day weekend! 
1,"@jonskeet Ah, the naming bites again! Picked those from Python, which seems like a reasonable thing to do�stand on shoulders of giants. "
1,"@chiefchimpanzee I was expecting &quot;the screen&quot; in reply, but you came close... "
1,@michaelmagical Hello thank you 
1,@mileycyrus http://twitpic.com/2y606 - Cute puppy dog x i dont see the point of leaving comment as probably no one will read it xxxxxxx 
1,"@Mattass88 you should, it's really good "
1,Spring is really here. Swans are back 
1,shopping 
1,Odstartoval code review a pri te prilzezitosti se zacetl do Bad smells in code z knihy Refactoring.Vycet smradu http://tinyurl.com/dj5v7u 
1,@SarahJGoldsack Apart from giving Joe formula instead of the THREE BOTTLES I'd prepared - grrr - he was great 
1,@LFTA &quot;This morning I woke up...Feeling brand new I...I jumped up. Feeling my higgggh n my looow n my sooooul n my clothes...&quot; 
1,@savannahsings Thanks for the follow. Good luck with your aspirations 
1,"Gotta love Viz: &quot;don't know why everyone's so pleased America has a black president. Zimbabwe's had one for years, and he's shit!&quot; "
1,@iDesk Cool  thank you for that
1,@monkeylover35 Well it feels a little raped today but its calmed down. 
1,"http://toomanypplhaveblogs.blogspot.com/ new post on romantic comedies vs. reality. plz comment or whatever, i like feedback "
1,"@sorcha69 I like the chipper you....I'm in serious good humor today as well, must be something in the air...opium perhaps "
1,"@rustyrockets Here's a thought-why don't you go shag a corrupt MPs daughter, then inadvertently get them to pay your fine through bribery "
1,"@JonathanRKnight thanks for getting Joey Joe on twitter Jon, now all we need is Jordan &amp; Danny on it  xxx"
1,@moneceann Going somewhere? 
1,"@DujourMag tnx on your answer  what is the price of subscribing worldwide , not online tnx"
1,"Just came back from homeee~~   Feel like shitting now.. -,- BYEE~~ See you lata! "
1,@enchris pretty good  There is always something to do around here i guess haha hows Padova???
1,Making the most of my vaction by sleeping and finding some new music to listen to. 1901 by Phoenix is my new jam. 
1,@MattiasInk time to dumb down 
1,@ERINDIGIOIA it's takes awhile to sink in but one you get it it's addictive! 
1,"@unravelling it's just not as bad as it was... either I got used to the way life as it is here, or I've adjusted my expectation somehow "
1,@RWBEagle did you go? if so ...g'nite 
1,@jonw_uk hmm.. slightly different scenarios methinks 
1,I'm now the proud father of two sons.  http://twitpic.com/2y73a
1,"figuring out facebook, and adding twitter celebs "
1,@Ken_Day that's Pareto's Principle in action 
1,Getting ready for a customer demo. Everyone's stress level are high! 
1,@ramdomthoughts Oh no the little yellow guy is the real me  .. heheh.mind you my twitter home page gave it away as well .
1,as cant get tickets to Gadget show am taking boys Snibston as peace offering 
1,"@mikearthur I think it's genius (taking shrooms notwithstanding) I'm not sure how well it translates beyond the 1st time, but it's magic! "
1,"@dannyking Yeah, I saw it. Really nice &amp; simple UI! Thanks "
1,@Bathbad Um. Already took care of that ALL day 
1,i'm working and playing very hard! looking fwd to Italia on Thursday 
1,is downloading Tap Tap Coldplay! 
1,"@jordynhill7 yeah u can, were going to greenbelt...some condo there  call me if u decide to play hookie hehe"
1,@Swizec easy  no pain no gain  &quot;now gimme 50&quot; 
1,is about to sleep for reals now. smmmealllyalaaatarzzz!! Hehehehehe.  XOXOX! 
1,I am explaining my collegeau how twitter works 
1,"@ErikGelderblom it's like one blurry cloud! and every cloud is, apart from density, at the same spot! useless Erik, have a 2nd look "
1,@acsam good to hear... 
1,Laptop doctor arrived and the moment he touched my comp it worked! �10 to have a man look at my working computer - brilliant! 
1,"creating a health check report, all these red dots, this can't be good "
1,Beer batter's good though 
1,kent - vinternoll2  its a good song you should totes listen 
1,"Cool, Dancing With The Stars is on and I am transported again to my dream of being a fab dancer,  where I get 10's all round "
1,@broken_thought Yayyyyy! I can't wait! 
1,loads of sales this week from my website bluelillys.co.uk will have to work hard to replace items now 
1,"@nikkidowie yes, that's so weird that weve missed all this!  What r u doin in Vannie? P.s. love your piccis 2!"
1,@LittleFletcher you should read it again thenn!! it IS really good  x
1,Wondering where all my friends are at this hour? Wake up . . . 
1,@igorkheifets got your email - just give me a time that suits - talk soon 
1,@haykuro How did you fix the headset/camera problem? Was it just libaudio.so and libcamera.so (and dependencies)? Just being curious 
1,right I am off to the hospital  seeya later 
1,@aparajuli yaaaaayyy... you got a crumpler bag  can you take a pic and post?
1,@MandyyJirouxx  Say Hello  lol x
1,"@mgrmike Hi Mike!  I would love for you to download my cd, &quot;bend&quot;, for $4 @ http://www.jennifervazquez.com/products.htm  You'll luv it! "
1,"@MrW0nderful Damn fine sir, damn fine. Flikr Pro, hear me *ROAR*. Shall be some vigorous uploading this evening "
1,"@identity4 http://twitpic.com/2y710 - 1 : 1.618 - Hahaha, that's awesome! "
1,@jamiesmart Shall we be forced to listen to metal emo nonsense? Triffeh! 
1,I am going to get on with things... just as soon as I've finished this coffee  xx
1,@tkofthewildboyz what genre 
1,waiting for Easter 
1,YAY! I'm hanging out with Stephanie and Mario; just like the good ol' days! 
1,"@mikenyff I do like the Sennheiser MKH415, it's an older 416 w/ 12v power; an adapter is needed to normal XLR. Amazing audio thx to eBay "
1,Going to minehead today for walk along the beach and fish and chips 
1,"is debating, Vietnam or the Phillipines? Culture or the sun? Heat or more heat? Life is good "
1,@KoffeeKosmo wow! How do you get to sleep? 
1,Great weather today finally the sun is back 
1,@vindiekins Will do. 
1,@michaelmagical Not sure either  lol!
1,is reflecting. 
1,"More tears, just watched Tru Confessions.  It's probably my favourite Shia LaBeouf movie ever   Everyone should watch this movie."
1,@PinkAvenue morning Pink 
1,"@simoncherian I like Shadow... But too dark... Fun, is the keyword... "
1,"met jack chambers today  ate some yummy thingo from wendys, bought taylor swift's first album, AND got mycamera back. BEST. DAY. EVER! "
1,Akali Dal to give Jarnail Singh Rs 2 lakh! Jai Ho! 
1,just opened her twitter account  yay for me
1,Another beautiful day in Brighton and the sun makes my creativity flow....just a quick cup of green tea b4 I hit the decks 
1,My sister posted the nicest video for me on facebook 
1,@BlokesLib Whats the name of that movie? 
1,Guess I am going to try and get a few hours sleep.... goodnight everyone and sweet dreams 
1,@studarby Schools are off but I have an assignment on non-fiction writing due in next Friday! 
1,I love consultancy gigs 
1,Bought the MH bundle? Create a task called &quot;Mario&quot; or &quot;Star Wars&quot; in &quot;The Hit List&quot;. Make sure your sound is on and complete the tasks! 
1,is talking with Karin on skype 
1,apparently so 
1,eating mummys sheppards pie 
1,lying down.. comfortably 
1,@Nuuki Cool  and are you enjoying it? Both of us are looking at new phones but at this rate will NOT have the same thing ;)
1,Goodness - I STILL haven't packed for Hawaii!!! - It's Jessica Simpson's fault.. She's too cute.. And so was the movie  ..Ahh now what..xx
1,@theDebbyRyan You seem really cool!! And down to earth!! I hope to work with you and/or meet you some day! It would really be GREAT!! 
